0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,0.090000
0.100000,-0.010000
0.000000,-0.010000
0.000000,0.090000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,0.090000
0.000000,-0.010000
0.000000,0.090000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.090000,0.100000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,0.090000
0.000000,-0.010000
0.100000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.100000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,0.090000
-0.010000,0.000000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.090000,0.100000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.090000,0.100000
-0.010000,0.000000
0.000000,-0.010000
0.100000,0.090000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.090000,0.100000
-0.010000,0.000000
-0.010000,0.100000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.100000,0.090000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.100000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,0.090000
0.100000,0.090000
0.100000,-0.010000
0.000000,-0.010000
0.000000,0.090000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.100000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.090000,0.100000
0.000000,0.090000
0.000000,-0.010000
0.000000,0.090000
0.100000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.100000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.000000,0.090000
0.100000,0.090000
0.090000,0.200000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.100000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,0.090000
0.000000,-0.010000
0.000000,0.090000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.090000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.100000,-0.010000
0.000000,0.090000
-0.010000,0.000000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.100000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.100000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.100000,0.090000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.100000
0.000000,-0.010000
0.100000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.000000
0.100000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.100000,0.090000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
0.000000,-0.010000
-0.010000,0.000000
0.000000,0.090000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.000000
0.000000,-0.010000
0.000000,0.090000
-0.010000,0.100000
0.000000,-0.010000
0.000000,-0.010000
-0.010000,0.100000
-0.010000,0.100000
0.100000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.000000,0.090000
-0.010000,0.000000
0.200000,0.090000
0.000000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,0.090000
0.100000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
0.100000,0.090000
0.000000,0.090000
0.000000,0.090000
-0.010000,0.000000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
-0.010000,0.100000
0.100000,-0.010000
0.000000,0.090000
0.100000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
0.000000,0.090000
-0.010000,0.100000
-0.010000,0.100000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.100000
0.000000,-0.010000
0.000000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.000000,-0.010000
0.000000,0.090000
0.000000,-0.010000
0.100000,0.090000
-0.010000,0.000000
-0.010000,0.100000
0.100000,-0.010000
0.000000,-0.010000
0.200000,0.090000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.000000
0.100000,-0.010000
0.100000,0.090000
0.100000,0.090000
0.000000,0.090000
0.100000,-0.010000
-0.010000,0.000000
0.000000,0.090000
0.100000,-0.010000
-0.010000,0.100000
0.000000,0.090000
0.100000,0.090000
0.090000,0.100000
0.000000,0.090000
0.100000,-0.010000
0.100000,0.090000
-0.010000,0.000000
0.000000,0.090000
0.000000,0.090000
0.100000,0.090000
-0.010000,0.000000
-0.010000,0.100000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
0.000000,0.090000
-0.010000,0.000000
0.100000,-0.010000
0.200000,-0.010000
0.100000,0.090000
0.090000,0.100000
0.000000,0.090000
0.100000,0.090000
0.100000,-0.010000
0.000000,0.090000
0.000000,0.090000
0.100000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.100000
0.100000,-0.010000
0.100000,-0.010000
0.100000,-0.010000
-0.010000,0.100000
0.000000,0.090000
0.100000,-0.010000
0.000000,0.090000
